Pos,Clinical_significance_ENIGMA,mupit_structure,proteinPrior,Clinical_Significance_ClinVar
32339962,-,-,-,Pathogenic
32339964,-,-,0.02,Uncertain_significance
32339964,-,-,0.02,Likely_benign
32339964,Pathogenic,-,-,Pathogenic
32339965,-,-,0.02,Uncertain_significance
32339965,-,-,0.02,Likely_benign
32339965,Pathogenic,-,-,Pathogenic
32339967,-,-,0.02,Uncertain_significance
32339968,-,-,0.02,Likely_benign
32339968,-,-,-,Pathogenic
32339969,Pathogenic,-,0.99,Pathogenic
32339972,Pathogenic,-,-,Pathogenic
32339972,-,-,-,Pathogenic
32339977,Pathogenic,-,-,Pathogenic
32339978,Pathogenic,-,0.99,Pathogenic
32339979,-,-,0.02,-
32339979,-,-,0.02,Uncertain_significance
32339980,-,-,0.02,Uncertain_significance
32339981,-,-,0.02,Uncertain_significance
32339981,Pathogenic,-,0.99,Pathogenic
32339981,Pathogenic,-,-,Pathogenic
32339983,-,-,-,Uncertain_significance
32339984,-,-,0.02,Uncertain_significance
32339985,Pathogenic,-,-,Pathogenic
32339986,-,-,0.02,-
32339986,Likely benign,-,0.02,"Benign,Uncertain_significance,Likely_benign"
32339987,-,-,0.02,Uncertain_significance
32339987,-,-,0.02,Uncertain_significance
32339989,-,-,0.02,-
32339989,-,-,0.02,"Uncertain_significance,Likely_benign"
32339989,Likely benign,-,0.02,"Uncertain_significance,Likely_benign"
32339990,-,-,0.02,"Benign,Likely_benign,Uncertain_significance"
32339990,Pathogenic,-,0.99,Pathogenic
32339990,-,-,-,Likely_benign
32339991,-,-,0.02,Uncertain_significance
32339992,-,-,0.02,Likely_benign
32339992,-,-,-,-
32339992,Pathogenic,-,-,Pathogenic
32339995,-,-,0.02,"Pathogenic,Benign,not_provided,Likely_benign,Uncertain_significance"
32339996,Pathogenic,-,-,Pathogenic
32339997,-,-,0.02,Uncertain_significance
32339999,-,-,0.02,Uncertain_significance
32340000,Pathogenic,-,0.99,Pathogenic
32340000,Pathogenic,-,-,Pathogenic
32340000,Pathogenic,-,0.99,"Pathogenic,risk_factor"
32340001,Likely benign,-,0.02,Likely_benign
32340001,Pathogenic,-,-,"Pathogenic,not_provided"
32340004,-,-,0.02,"Uncertain_significance,Likely_benign"
32340005,Pathogenic,-,-,Pathogenic
32340005,-,-,0.02,Uncertain_significance
32340005,-,-,0.02,Uncertain_significance
32340005,Pathogenic,-,-,Pathogenic
32340006,-,-,0.02,Uncertain_significance
32340006,-,-,0.02,Uncertain_significance
32340006,Pathogenic,-,-,Pathogenic
32340007,Likely benign,-,0.02,"Uncertain_significance,Likely_benign"
32340009,Pathogenic,-,-,Pathogenic
32340009,-,-,0.02,Uncertain_significance
32340010,Pathogenic,-,0.99,Pathogenic
32340011,Pathogenic,-,0.99,Pathogenic
32340012,-,-,0.02,-
32340014,-,-,0.02,"Uncertain_significance,Likely_benign"
32340015,-,-,0.02,Uncertain_significance
32340016,Likely benign,-,0.02,"Likely_benign,Uncertain_significance"
32340016,Pathogenic,-,-,Pathogenic
32340018,-,-,0.02,Uncertain_significance
32340020,-,-,0.02,Uncertain_significance
32340022,-,-,0.02,Uncertain_significance
32340022,Pathogenic,-,-,Pathogenic
32340023,-,-,0.02,Uncertain_significance
32340024,-,-,0.02,Uncertain_significance
32340026,-,-,0.02,Likely_benign
32340026,-,-,0.02,Uncertain_significance
32340027,-,-,0.02,Uncertain_significance
32340028,-,-,-,-
32340029,-,-,0.02,Uncertain_significance
32340029,-,-,0.02,Uncertain_significance
32340029,-,-,-,-
32340030,-,-,0.02,Uncertain_significance
32340031,Benign,-,0.02,Benign
32340031,Pathogenic,-,-,Pathogenic
32340032,-,-,0.02,Uncertain_significance
32340032,Pathogenic,-,-,Pathogenic
32340034,-,-,-,-
32340034,-,-,-,Uncertain_significance
32340035,Pathogenic,-,-,Pathogenic
32340037,Pathogenic,-,0.99,Pathogenic
32340037,Pathogenic,-,0.99,Pathogenic
32340037,-,-,-,-
32340037,Likely benign,-,0.02,Likely_benign
32340038,-,-,0.02,"Uncertain_significance,Likely_benign"
32340038,-,-,0.02,not_provided
32340040,Likely benign,-,0.02,Likely_benign
32340041,-,-,0.02,Uncertain_significance
32340042,-,-,0.02,Uncertain_significance
32340042,-,-,0.02,Uncertain_significance
32340043,Likely benign,-,0.02,"Benign,Likely_benign"
32340044,-,-,0.02,Likely_benign
32340045,Pathogenic,-,-,Pathogenic
32340046,-,-,0.02,Uncertain_significance
32340046,-,-,-,-
32340047,-,-,0.02,Uncertain_significance
32340048,-,-,0.02,Uncertain_significance
32340049,-,-,0.02,Uncertain_significance
32340050,-,-,0.02,Likely_benign
32340050,-,-,0.02,Uncertain_significance
32340051,-,-,0.02,Uncertain_significance
32340051,Pathogenic,-,-,Pathogenic
32340052,Likely benign,-,0.02,Likely_benign
32340054,Pathogenic,-,0.99,Pathogenic
32340054,Pathogenic,-,0.99,Pathogenic
32340054,Pathogenic,-,-,Pathogenic
32340055,Likely benign,-,0.02,Likely_benign
32340055,Likely benign,-,0.02,"Benign,Likely_benign"
32340057,-,-,0.02,Uncertain_significance
32340058,-,-,0.02,Likely_benign
32340059,Benign,-,0.02,"Benign,Likely_benign,Uncertain_significance,Likely_Benign,not_provided"
32340059,-,-,0.02,Uncertain_significance
32340062,-,-,0.02,Uncertain_significance
32340062,-,-,0.02,Uncertain_significance
32340063,-,-,0.02,Uncertain_significance
32340065,Benign,-,0.02,"Benign,Uncertain_significance,Likely_benign,Likely_Benign"
32340065,-,-,0.02,Uncertain_significance
32340066,-,-,0.02,Uncertain_significance
32340069,Pathogenic,-,-,Pathogenic
32340069,-,-,0.02,Uncertain_significance
32340069,-,-,0.02,Uncertain_significance
32340070,-,-,0.02,Likely_benign
32340071,-,-,0.02,-
32340071,Pathogenic,-,-,Pathogenic
32340072,-,-,0.02,Uncertain_significance
32340072,Pathogenic,-,-,Pathogenic
32340072,Pathogenic,-,-,Pathogenic
32340072,Pathogenic,-,-,Pathogenic
32340074,-,-,0.02,Uncertain_significance
32340074,-,-,0.02,Uncertain_significance
32340075,-,-,0.02,Uncertain_significance
32340077,Pathogenic,-,-,Pathogenic
32340077,Pathogenic,-,-,Pathogenic
32340078,-,-,0.02,"Benign,Likely_benign,Uncertain_significance"
32340078,Pathogenic,-,-,Pathogenic
32340079,Likely benign,-,0.02,Likely_benign
32340080,-,-,0.02,Uncertain_significance
32340080,-,-,0.02,-
32340080,-,-,-,Uncertain_significance
32340081,-,-,0.02,Uncertain_significance
32340083,-,-,-,-
32340084,-,-,0.02,Uncertain_significance
32340084,-,-,0.02,"Uncertain_significance,Likely_benign"
32340085,-,-,0.02,Likely_benign
32340087,-,-,0.02,Likely_benign
32340087,-,-,0.02,variant_of_unknown_significance
32340088,Likely benign,-,0.02,Likely_benign
32340088,-,-,0.02,"Likely_benign,Uncertain_significance"
32340089,-,-,0.02,Uncertain_significance
32340089,Pathogenic,-,0.99,Pathogenic
32340091,-,-,0.02,Uncertain_significance
32340092,-,-,0.02,"Benign,Uncertain_significance,Likely_benign"
32340092,-,-,0.02,"Uncertain_significance,Likely_benign"
32340093,-,-,0.02,Uncertain_significance
32340094,Pathogenic,-,0.99,Pathogenic
32340096,-,-,0.02,Uncertain_significance
32340096,-,-,0.02,"Likely_benign,Uncertain_significance"
32340096,-,-,0.02,-
32340098,-,-,0.02,Uncertain_significance
32340099,Benign,-,0.02,"Benign,no_known_pathogenicity,Likely_benign,Uncertain_significance,not_provided"
32340100,Likely benign,-,0.02,Likely_benign
32340100,Likely benign,-,0.02,Likely_benign
32340102,-,-,0.02,Uncertain_significance
32340103,-,-,0.02,"Uncertain_significance,Likely_benign"
32340105,Pathogenic,-,0.99,Pathogenic
32340105,-,-,0.99,Pathogenic
32340107,Benign,-,0.02,"Benign,Uncertain_significance,Likely_benign"
32340107,Pathogenic,-,-,Pathogenic
32340108,-,-,0.02,"Uncertain_significance,Likely_benign"
32340112,-,-,0.02,-
32340113,Pathogenic,-,-,Pathogenic
32340113,Pathogenic,-,-,Pathogenic
32340114,-,-,-,Pathogenic
32340118,-,-,0.02,"Uncertain_significance,Likely_benign"
32340119,-,-,0.02,Uncertain_significance
32340119,-,-,0.02,Uncertain_significance
32340121,Likely benign,-,0.02,Likely_benign
32340123,-,-,0.02,"Benign,Likely_benign,Uncertain_significance"
32340123,-,-,0.02,Uncertain_significance
32340123,Pathogenic,-,-,Pathogenic
32340124,Likely benign,-,0.02,Likely_benign
32340125,-,-,0.02,Uncertain_significance
32340125,-,-,0.02,Uncertain_significance
32340128,-,-,0.02,Uncertain_significance
32340128,Pathogenic,-,0.99,Pathogenic
32340128,Pathogenic,-,-,"Pathogenic,not_provided"
32340131,Pathogenic,-,-,Pathogenic
32340132,-,-,0.02,"Uncertain_significance,Likely_benign"
32340132,Pathogenic,-,-,Pathogenic
32340133,-,-,0.02,Uncertain_significance
32340133,Likely benign,-,0.02,Likely_benign
32340134,Pathogenic,-,0.99,Pathogenic
32340136,-,-,0.02,-
32340137,-,-,0.02,Uncertain_significance
32340137,Pathogenic,-,0.99,Pathogenic
32340139,-,-,0.02,Uncertain_significance
32340140,Benign,-,0.02,"Benign,Likely_benign,not_provided"
32340140,Pathogenic,-,-,Pathogenic
32340141,-,-,0.02,Uncertain_significance
32340142,Likely benign,-,0.02,Likely_benign
32340142,-,-,0.02,Uncertain_significance
32340144,Pathogenic,-,0.99,Pathogenic
32340144,-,-,0.02,Uncertain_significance
32340144,Pathogenic,-,0.99,Pathogenic
32340146,Pathogenic,-,0.99,Pathogenic
32340146,-,-,-,Pathogenic
32340147,-,-,0.02,Uncertain_significance
32340148,Likely benign,-,0.02,Likely_benign
32340149,Pathogenic,-,-,Pathogenic
32340149,-,-,-,Pathogenic
32340150,-,-,0.02,-
32340151,-,-,0.02,Uncertain_significance
32340151,Pathogenic,-,-,Pathogenic
32340153,-,-,0.02,Uncertain_significance
32340153,Pathogenic,-,-,"Pathogenic,not_provided"
32340155,Pathogenic,-,0.99,Pathogenic
32340159,-,-,0.02,Uncertain_significance
32340161,-,-,0.02,Uncertain_significance
32340161,-,-,-,Pathogenic
32340161,Pathogenic,-,-,Pathogenic
32340162,-,-,-,Pathogenic
32340163,-,-,0.02,"Uncertain_significance,Likely_benign"
32340165,Pathogenic,-,-,Pathogenic
32340167,-,-,0.02,-
32340168,-,-,0.02,"Uncertain_significance,Likely_benign"
32340170,-,-,0.02,Likely_benign
32340173,Pathogenic,-,-,Pathogenic
32340175,Pathogenic,-,-,Pathogenic
32340176,-,-,0.02,Uncertain_significance
32340179,-,-,-,Pathogenic
32340182,Pathogenic,-,-,Pathogenic
32340183,Pathogenic,-,-,"Pathogenic,not_provided"
32340184,Likely benign,-,0.02,Likely_benign
32340185,-,-,0.02,Likely_benign
32340188,Pathogenic,-,-,Pathogenic
32340188,Pathogenic,-,-,Pathogenic
32340189,Pathogenic,-,-,Pathogenic
32340189,Pathogenic,-,-,"Pathogenic,not_provided"
32340191,-,-,0.02,"Uncertain_significance,Likely_benign"
32340191,Pathogenic,-,-,Pathogenic
32340194,-,-,0.02,"Likely_benign,Uncertain_significance"
32340195,-,-,0.02,Uncertain_significance
32340195,Pathogenic,-,-,Pathogenic
32340196,Likely benign,-,0.02,Likely_benign
32340198,-,-,0.02,-
32340200,Pathogenic,-,-,Pathogenic
32340201,-,-,0.02,Uncertain_significance
32340202,-,-,0.02,Likely_benign
32340202,Pathogenic,-,-,"Pathogenic,not_provided"
32340202,Pathogenic,-,-,Pathogenic
32340203,-,-,0.02,Uncertain_significance
32340206,-,-,0.02,Uncertain_significance
32340208,Pathogenic,-,-,Pathogenic
32340210,Pathogenic,-,0.99,"Pathogenic,Likely_pathogenic"
32340210,-,-,0.02,Uncertain_significance
32340210,Pathogenic,-,-,Pathogenic
32340212,Pathogenic,-,0.99,Pathogenic
32340216,-,-,0.02,Uncertain_significance
32340216,-,-,0.02,Uncertain_significance
32340216,Pathogenic,-,-,Pathogenic
32340216,Pathogenic,-,-,"Pathogenic,Likely_pathogenic"
32340219,Pathogenic,-,0.99,Pathogenic
32340219,Pathogenic,-,0.99,Pathogenic
32340219,-,-,0.02,Uncertain_significance
32340221,-,-,0.02,Uncertain_significance
32340222,-,-,0.02,Uncertain_significance
32340222,-,-,0.02,Uncertain_significance
32340224,-,-,0.02,"Uncertain_significance,Likely_benign"
32340225,-,-,0.02,Uncertain_significance
32340226,-,-,0.02,Uncertain_significance
32340227,-,-,0.02,Uncertain_significance
32340228,-,-,0.02,Uncertain_significance
32340230,-,-,0.02,-
32340233,-,-,0.02,Uncertain_significance
32340233,-,-,-,Uncertain_significance
32340233,-,-,-,Pathogenic
32340233,-,-,-,Uncertain_significance
32340234,-,-,0.02,"Benign,Likely_benign,Uncertain_significance"
32340235,Likely benign,-,0.02,"Uncertain_significance,Likely_benign"
32340237,-,-,0.02,"Benign,Uncertain_significance,Likely_benign"
32340237,-,-,0.02,-
32340239,-,-,0.02,Uncertain_significance
32340240,-,-,0.02,"Likely_benign,Uncertain_significance"
32340241,-,-,0.02,Likely_benign
32340243,-,-,0.02,Uncertain_significance
32340244,Pathogenic,-,-,Pathogenic
32340245,-,-,0.02,Uncertain_significance
32340246,-,-,0.02,Uncertain_significance
32340247,-,-,0.02,Likely_benign
32340247,-,-,0.02,-
32340248,-,-,0.02,"Uncertain_significance,Likely_benign"
32340250,Likely benign,-,0.02,Likely_benign
32340250,-,-,0.02,Likely_benign
32340251,-,-,0.02,"Uncertain_significance,Likely_benign"
32340252,-,-,0.02,"Benign,Uncertain_significance,Likely_benign"
32340252,-,-,0.02,Uncertain_significance
32340252,Pathogenic,-,-,Pathogenic
32340254,Pathogenic,-,-,Pathogenic
32340255,-,-,0.02,Uncertain_significance
32340255,-,-,0.02,Uncertain_significance
32340256,Likely benign,-,0.02,Likely_benign
32340257,-,-,0.02,Uncertain_significance
32340258,Pathogenic,-,-,Pathogenic
32340258,-,-,0.02,Uncertain_significance
32340260,-,-,0.02,Uncertain_significance
32340262,-,-,0.02,Likely_benign
32340262,Likely benign,-,0.02,Likely_benign
32340264,Pathogenic,-,0.99,Pathogenic
32340264,-,-,0.99,Pathogenic
32340264,-,-,0.02,Uncertain_significance
32340265,-,-,0.02,Likely_benign
32340265,Likely benign,-,0.02,Likely_benign
32340265,Pathogenic,-,-,Pathogenic
32340266,-,-,0.02,Uncertain_significance
32340266,Pathogenic,-,-,Pathogenic
32340268,Likely benign,-,0.02,Likely_benign
32340269,-,-,0.02,Uncertain_significance
32340270,Pathogenic,-,-,Pathogenic
32340272,-,-,0.02,Uncertain_significance
32340272,-,-,0.02,Uncertain_significance
32340273,Pathogenic,-,-,Pathogenic
32340274,Likely benign,-,0.02,Likely_benign
32340276,-,-,0.02,"Likely_benign,Uncertain_significance"
32340277,Likely benign,-,0.02,Likely_benign
32340278,-,-,0.02,Uncertain_significance
32340279,-,-,0.02,Uncertain_significance
32340279,-,-,0.02,Uncertain_significance
32340279,-,-,-,Pathogenic
32340280,Pathogenic,-,0.99,Pathogenic
32340280,Likely benign,-,0.02,Likely_benign
32340280,-,-,0.02,Uncertain_significance
32340282,-,-,0.02,-
32340282,-,-,0.02,Uncertain_significance
32340283,Likely benign,-,0.02,"Likely_benign,Uncertain_significance"
32340284,Pathogenic,-,-,Pathogenic
32340285,-,-,0.02,Uncertain_significance
32340287,-,-,0.02,Uncertain_significance
32340289,Likely benign,-,0.02,"Uncertain_significance,Likely_benign"
32340290,Pathogenic,-,-,Pathogenic
32340292,-,-,0.02,Uncertain_significance
32340292,-,-,0.02,Likely_benign
32340293,-,-,0.02,Uncertain_significance
32340293,-,-,-,-
32340294,-,-,0.02,Uncertain_significance
32340297,Pathogenic,-,-,"Pathogenic,not_provided"
32340299,Pathogenic,-,-,Pathogenic
32340300,-,-,0.02,-
32340300,-,-,0.02,Uncertain_significance
32340300,Pathogenic,-,-,"Pathogenic,pathogenic"
32340300,Pathogenic,-,-,Pathogenic
32340300,Pathogenic,-,-,"Pathogenic,not_provided"
32340301,Pathogenic,-,-,Pathogenic
32340302,-,-,0.02,Uncertain_significance
32340303,Pathogenic,-,-,Pathogenic
32340304,Likely benign,-,0.02,Likely_benign
32340306,-,-,0.02,-
32340307,Likely benign,-,0.02,Likely_benign
32340307,Pathogenic,-,-,Pathogenic
32340309,-,-,0.02,Uncertain_significance
32340313,-,-,0.02,Likely_benign
32340314,Pathogenic,-,0.99,Pathogenic
32340315,-,-,-,Pathogenic
32340315,-,-,0.02,-
32340315,Pathogenic,-,-,Pathogenic
32340316,-,-,0.02,"Uncertain_significance,probable-pathogenic"
32340317,-,-,0.02,"Uncertain_significance,Likely_benign"
32340317,Pathogenic,-,-,"Pathogenic,not_provided"
32340318,-,-,0.02,-
32340320,Pathogenic,-,-,Pathogenic
32340321,Pathogenic,-,0.99,Pathogenic
32340321,Pathogenic,-,-,Pathogenic
32340321,Pathogenic,-,0.99,Pathogenic
32340321,Pathogenic,-,-,Pathogenic
32340323,Pathogenic,-,-,Pathogenic
32340324,-,-,0.02,Uncertain_significance
32340324,-,-,0.02,Uncertain_significance
32340325,-,-,0.02,"Likely_benign,Uncertain_significance"
32340325,-,-,0.02,Uncertain_significance
32340327,-,-,0.02,Uncertain_significance
32340328,Likely benign,-,0.02,"Uncertain_significance,Likely_benign"
32340330,Pathogenic,-,0.99,Pathogenic
32340330,-,-,0.02,Uncertain_significance
32340331,Likely benign,-,0.02,"Benign,Likely_benign"
32340333,Pathogenic,-,0.99,Pathogenic
32340334,Likely benign,-,0.02,"Uncertain_significance,Likely_benign"
32340335,Pathogenic,-,-,Pathogenic
32340335,Pathogenic,-,0.99,Pathogenic
32340336,-,-,0.02,Uncertain_significance
32340337,-,-,0.02,Uncertain_significance
32340339,-,-,0.02,Uncertain_significance
32340340,Pathogenic,-,-,Pathogenic
32340340,Likely benign,-,0.02,"Benign,Likely_benign,Uncertain_significance"
32340341,-,-,0.02,"Benign,Likely_benign,Uncertain_significance"
32340341,-,-,0.02,-
32340341,-,-,0.02,Uncertain_significance
32340341,-,-,-,Pathogenic
32340342,-,-,0.02,Uncertain_significance
32340342,-,-,0.02,Uncertain_significance
32340343,Likely benign,-,0.02,Likely_benign
32340344,-,-,0.02,Uncertain_significance
32340345,-,-,0.02,Uncertain_significance
32340347,-,-,0.02,Uncertain_significance
32340347,Pathogenic,-,0.99,Pathogenic
32340347,Pathogenic,-,-,Pathogenic
32340347,Pathogenic,-,-,Pathogenic
32340348,-,-,0.02,Uncertain_significance
32340348,-,-,0.02,Uncertain_significance
32340349,Likely benign,-,0.02,Likely_benign
32340350,Pathogenic,-,-,Pathogenic
32340351,-,-,0.02,Uncertain_significance
32340352,Pathogenic,-,-,Pathogenic
32340353,-,-,-,Pathogenic
32340353,-,-,0.02,Uncertain_significance
32340355,-,-,0.02,Likely_benign
32340356,-,-,0.02,Uncertain_significance
32340361,Pathogenic,-,-,Pathogenic
32340362,Pathogenic,-,-,Pathogenic
32340363,-,-,0.02,Uncertain_significance
32340363,-,-,-,Uncertain_significance
32340363,Pathogenic,-,-,Pathogenic
32340365,-,-,0.02,-
32340365,Pathogenic,-,-,Pathogenic
32340366,-,-,0.02,Uncertain_significance
32340366,Pathogenic,-,-,Pathogenic
32340367,Likely benign,-,0.02,"Likely_benign,Uncertain_significance"
32340368,-,-,0.02,Uncertain_significance
32340369,-,-,0.02,Uncertain_significance
32340369,-,-,0.02,-
32340370,Pathogenic,-,-,Pathogenic
32340372,-,-,0.02,"Benign,Uncertain_significance"
32340372,Pathogenic,-,-,Pathogenic
32340373,-,-,0.02,not_provided
32340375,-,-,0.02,Uncertain_significance
32340377,Pathogenic,-,0.99,Pathogenic
32340378,Pathogenic,-,-,Pathogenic
32340379,-,-,0.02,Uncertain_significance
32340380,Pathogenic,-,0.99,Pathogenic
32340382,Likely benign,-,0.02,Likely_benign
32340383,-,-,0.02,Uncertain_significance
32340384,-,-,0.02,Uncertain_significance
32340385,Likely benign,-,0.02,"Uncertain_significance,Likely_benign"
32340385,Pathogenic,-,-,Pathogenic
32340385,Likely benign,-,0.02,Likely_benign
32340385,Pathogenic,-,-,Pathogenic
32340385,Pathogenic,-,-,Pathogenic
32340386,Pathogenic,-,-,Pathogenic
32340387,Pathogenic,-,-,Pathogenic
32340389,Pathogenic,-,-,Pathogenic
32340391,Pathogenic,-,-,Pathogenic
32340392,-,-,0.02,Uncertain_significance
32340392,Pathogenic,-,0.99,Pathogenic
32340393,-,-,0.02,Likely_benign
32340397,-,-,0.02,Likely_benign
32340399,Pathogenic,-,0.99,Pathogenic
32340399,-,-,0.02,Uncertain_significance
32340400,Pathogenic,-,-,Pathogenic
32340404,Pathogenic,-,0.99,Pathogenic
32340406,Pathogenic,-,-,Pathogenic
32340407,-,-,0.02,-
32340408,-,-,0.02,Uncertain_significance
32340409,Likely benign,-,0.02,"Likely_benign,Uncertain_significance"
32340412,-,-,0.02,Uncertain_significance
32340412,Benign,-,0.02,"Benign,Likely_benign"
32340413,-,-,0.02,Uncertain_significance
32340413,Pathogenic,-,0.99,Pathogenic
32340413,Pathogenic,-,-,Pathogenic
32340414,-,-,0.02,-
32340414,Pathogenic,-,-,"Pathogenic,not_provided"
32340415,-,-,0.02,Uncertain_significance
32340416,-,-,0.02,Uncertain_significance
32340417,-,-,0.02,Uncertain_significance
32340417,-,-,0.02,Uncertain_significance
32340418,Pathogenic,-,-,Pathogenic
32340419,Pathogenic,-,-,Pathogenic
32340420,Pathogenic,-,0.99,Pathogenic
32340421,-,-,0.02,Likely_benign
32340422,-,-,0.02,Uncertain_significance
32340425,Pathogenic,-,0.99,Pathogenic
32340425,Pathogenic,-,-,Pathogenic
32340426,-,-,0.02,Uncertain_significance
